Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2
266,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Guadalupano,1814 S. Paulina ,,6663883,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
267,CPS_Early_Childhood_Portal_scrape.csv, Chicago International Charter Basil Campus,1816 W. Garfield Blvd. ,,8630652,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
268,CPS_Early_Childhood_Portal_scrape.csv, YMCA McCormick Tribune Preschool,1834 N. Lawndale ,,2352525,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
269,CPS_Early_Childhood_Portal_scrape.csv, Wee Care Nursery School & Kindergarten,1845 E. 79th St. ,,2214442,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
270,CPS_Early_Childhood_Portal_scrape.csv, City Colleges Malcolm X CDC,1900 W. Van Buren ,,8507176,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
271,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Pius V,1919 S. Ashland ,,2261590,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
272,CPS_Early_Childhood_Portal_scrape.csv, UIC Children?s Center II - West,1919 W. Taylor (m/c 525) Rm. 128 ,,4135326,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
273,CPS_Early_Childhood_Portal_scrape.csv, Terry Town Vireva Nursery School,1935 W. 51st St. ,,9258417,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
274,CPS_Early_Childhood_Portal_scrape.csv, El Valor Corporation-Guadalupe Reyes Children and Family Center,1951 W. 19th St. ,,9972021,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
275,CPS_Early_Childhood_Portal_scrape.csv, New Zion Child Care Academy,1960 W. 13th St. ,,7331263,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
276,CPS_Early_Childhood_Portal_scrape.csv, Loop Learning Center,2001 S. Michigan Ave. ,,2258828,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
277,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery,2001 W. Pierce ,,3424499,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
278,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center Roosevelt,2020 W. Roosevelt ,,2434881,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
279,CPS_Early_Childhood_Portal_scrape.csv, Dorsey Developmental Institute I,2050 E. 93rd Street ,,3754300,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
280,CPS_Early_Childhood_Portal_scrape.csv," Loren Children's Learning Center, Inc.",2106 E. 79th St. ,,3569400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
281,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Paul/ Our Lady of Vilna,2114 W. 22nd Pl. ,,8476078,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
282,CPS_Early_Childhood_Portal_scrape.csv, Marillac House,212 S. Francisco ,,7227440,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
283,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League,2141 S. Tan Ct. ,,7910454,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
284,CPS_Early_Childhood_Portal_scrape.csv, A Child's World Early Learning Center,2145 E. 83rd St. ,,9786598,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
285,CPS_Early_Childhood_Portal_scrape.csv, St. Vincent DePaul Child Development,2145 N. Halsted ,,,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
286,CPS_Early_Childhood_Portal_scrape.csv, Laurance Armour School,2150 W. Harrison St. ,,9426501,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
287,CPS_Early_Childhood_Portal_scrape.csv," Precious Little One's Learning Center, Inc.",221 E. 51st St. ,,2859902,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
288,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Ann,2211 W. 18th Pl. ,,8294153,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
289,CPS_Early_Childhood_Portal_scrape.csv, Casa Central - Casa Infantil Child Development Program,2222 N. Kedzie Ave. ,,7721170,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
290,CPS_Early_Childhood_Portal_scrape.csv, Ahadi Early Learning Center,2257 E. 71st St. ,,2517086,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
291,CPS_Early_Childhood_Portal_scrape.csv, Love Learning Center,228 E. 61st Street ,,7520243,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
292,CPS_Early_Childhood_Portal_scrape.csv, El Hogar Del Nino California,2325 S. California ,,,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
293,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Gentry,2326 S. Dearborn ,,8428557,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
294,CPS_Early_Childhood_Portal_scrape.csv, Kenyatta?s Day Care Center,2334 E. 75th Street ,,2213777,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
295,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Trumball Park,2400 E. 105th St ,,9785341,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
296,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House Hilliard at Quinn Chapel,2401 S. Wabash ,,7919710,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
297,CPS_Early_Childhood_Portal_scrape.csv, YMCA High Ridge,2424 W. Touhy ,,2628300,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
298,CPS_Early_Childhood_Portal_scrape.csv, El Valor Corporation-Carlos Cantu Children and Family Centers,2434 S. Kildare ,,7219311,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
299,CPS_Early_Childhood_Portal_scrape.csv," Wee Wee Center for Creative Learning, Inc.",2434 W. 71st St. ,,4710869,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
300,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - Our Lady of Grace,2446 N. Ridgeway Ave. ,,3420170,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
301,CPS_Early_Childhood_Portal_scrape.csv, Mother?s Touch I,2501 W. 71st Street ,,4363177,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
302,CPS_Early_Childhood_Portal_scrape.csv, Christopher House Greenview,2507 N. Greenview ,,4721083,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
303,CPS_Early_Childhood_Portal_scrape.csv, Children?s Home & Aid Society Viva,2516 W. Division ,,2526313,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
304,CPS_Early_Childhood_Portal_scrape.csv, Christopher House Logan Square,2610 N. Francisco ,,2354073,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
305,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College Nayarit,2610 W. 25th Pl. ,,8783653,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
306,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Agnes of Bohemia,2643 S. Central Park Ave. ,,5220143,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
307,CPS_Early_Childhood_Portal_scrape.csv," Teddy Bear Nursery School, Inc. I",2649 W. 51st Street ,,4760700,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
308,CPS_Early_Childhood_Portal_scrape.csv, Gads Hill Child Care Center,2653 W. Ogden ,,5211196,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
309,CPS_Early_Childhood_Portal_scrape.csv, Little Kids Village Learning,2656 W. 71st St. ,,7764753,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
310,CPS_Early_Childhood_Portal_scrape.csv, YMCA Rauner Family,2700 S. Western Ave. ,,5060130,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
311,CPS_Early_Childhood_Portal_scrape.csv, Keeper?s Institute Infant/Child Care,2718 W. 59th St. ,,4348835,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
312,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane West,2820 N. Leavitt ,,3485528,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
313,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Near South,2929 S. Wabash ,,7910424,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
314,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center for Learning,2929 W. 19th St. ,,5211600,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
315,CPS_Early_Childhood_Portal_scrape.csv, Dorsey Developmental Institute III,2938 E. 91st Street ,,9330053,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
316,CPS_Early_Childhood_Portal_scrape.csv, Boys & Girls Clubs General R. E. Wood,2950 W. 25th Street ,,8475172,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
317,CPS_Early_Childhood_Portal_scrape.csv, Mary Crane Center East,2974 N. Clybourn ,,3485528,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
318,CPS_Early_Childhood_Portal_scrape.csv, Little Leaders of Tomorrow Daycare,301 N. Mayfield ,,3788302,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
319,CPS_Early_Childhood_Portal_scrape.csv, Shinning Star Child Development Institute,3012-16 E. 92nd St. ,,9787827,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
320,CPS_Early_Childhood_Portal_scrape.csv, Irving Park Early Learning Center,3023 W. Montrose ,,5397422,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
321,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Sylvester,3027 W. Palmer St. ,,7725222,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
322,CPS_Early_Childhood_Portal_scrape.csv, A-Karrasel - Avondale,3030 N. Kedzie ,,4636151,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
323,CPS_Early_Childhood_Portal_scrape.csv, Young Scholars Developmental Institute,3038 W. 59th St. ,,9181944,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
324,CPS_Early_Childhood_Portal_scrape.csv, YMCA South Chicago,3039 E. 91st Street ,,7219100,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
325,CPS_Early_Childhood_Portal_scrape.csv, El Valor Corporation-Ray Gonzalez Children and Family Center,3050 E. 92nd St. ,,7219311,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
326,CPS_Early_Childhood_Portal_scrape.csv, Kids Hope United Bridgeport CDC,3053 S. Normal ,,8425566,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
327,CPS_Early_Childhood_Portal_scrape.csv, Kove Learning Academy,3137 W. 71st Street ,,4763083,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
328,CPS_Early_Childhood_Portal_scrape.csv, Locke Charter School,3141 W. Jackson ,,2657232,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
329,CPS_Early_Childhood_Portal_scrape.csv, Bethel New Life Bethel Child Development,316 N. Pulaski ,,2653830,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
330,CPS_Early_Childhood_Portal_scrape.csv, Metropolitan Family Services,3215 W. 63rd Street ,,8842350,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
331,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers Centro Nuestro Division,3222 W. Division ,,4893157,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
332,CPS_Early_Childhood_Portal_scrape.csv, Concordia Child Care Center Avondale,3300 N. Whipple ,,4631600,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
333,CPS_Early_Childhood_Portal_scrape.csv, Albany Park Community Center,3401 W. Ainslie ,,5395907,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
334,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - Flamboyan,3401 W. McLean St. ,,2763423,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
335,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers - ABC,3415 W. 13th Pl ,,7625655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
336,CPS_Early_Childhood_Portal_scrape.csv, Pathways to Learning,3416 ? -18 W. 79th Street ,,4369244,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
337,CPS_Early_Childhood_Portal_scrape.csv, A-Karrasel ? Logan Square,3420 W. Fullerton ,,7724333,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
338,CPS_Early_Childhood_Portal_scrape.csv, Rachel's Learning Center - North Lawndale,3430 W. Roosevelt Rd. ,,5331834,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
339,CPS_Early_Childhood_Portal_scrape.csv, YMCA North Lawndale,3449 W. Arthington ,,6380773,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
340,CPS_Early_Childhood_Portal_scrape.csv, Pathways to Learning I/T,3450-54 W. 79th St ,,4369244,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
341,CPS_Early_Childhood_Portal_scrape.csv," Teddy Bear Nursery School, Inc. II",3473 W. Columbus ,,2842141,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
342,CPS_Early_Childhood_Portal_scrape.csv," Kids Count Too Daycare, Preschool and Kindergarten - Washington Heights",360-364 E. 61st ,,7523022,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
343,CPS_Early_Childhood_Portal_scrape.csv, Lava Inc. - Chatterbox Preschool,3613 West Devon ,,4782434,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
344,CPS_Early_Childhood_Portal_scrape.csv, Easter Seals Near South,3630 S. Wells Rm. 105 ,,5483614,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
345,CPS_Early_Childhood_Portal_scrape.csv, Center for New Horizons Ida B. Wells,3641 S. Rhodes ,,3733640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
346,CPS_Early_Childhood_Portal_scrape.csv, Firman Pre-School West,37 W. 47th Street ,,3733400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
347,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center Jubilee,3701 W. Ogden ,,5228400,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
348,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley St. Thomas CDC,3801 S. Wabash ,,2850617,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
349,CPS_Early_Childhood_Portal_scrape.csv, Concordia Child Care Center,3855 N. Seeley ,,9353739,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
350,CPS_Early_Childhood_Portal_scrape.csv, Little Giant Child Care Center,3863 W. Harrison ,,2656330,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
351,CPS_Early_Childhood_Portal_scrape.csv," Kidwatch Plus, Inc.",3901 N. Ridgeway ,,5395431,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
352,CPS_Early_Childhood_Portal_scrape.csv, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
353,CPS_Early_Childhood_Portal_scrape.csv, It Takes a Village Child Care Services,4000 W. Division ,,2761730,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
354,CPS_Early_Childhood_Portal_scrape.csv, Happy Holiday Nursery & Kindergarten,401 E. 111th Street ,,8217009,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
355,CPS_Early_Childhood_Portal_scrape.csv, Frazier Preparatory Academy,4027 W. Grenshaw ,,5358653,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
356,CPS_Early_Childhood_Portal_scrape.csv, Northwest Institute,4040 W. Division ,,9212800,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
357,CPS_Early_Childhood_Portal_scrape.csv, Caring Hands A Step Ahead,4208-20 N. Broadway ,,4048664,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
358,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Center Near South,4210 S. Berkley ,,4513360,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
359,CPS_Early_Childhood_Portal_scrape.csv, Legacy Charter School (at Mason School),4217 W. 18th St. ,,5421640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
360,CPS_Early_Childhood_Portal_scrape.csv, Legacy Charter School (at Mason School),4217 W. 18th St. ,,5421640,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
361,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army New Hope,4255 W. Division ,,7724908,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
362,CPS_Early_Childhood_Portal_scrape.csv, Korean American Community Services,4300 N. California ,,5838281,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
363,CPS_Early_Childhood_Portal_scrape.csv, Centers for New Horizons Effie O. Ellis,4301 S. Cottage Grove ,,5489839,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
364,CPS_Early_Childhood_Portal_scrape.csv, Ada S. McKinley Maggie Drummond,4301 S. Wabash ,,3738200,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
365,CPS_Early_Childhood_Portal_scrape.csv, Abraham Lincoln Center - King,4314 S. Cottage Grove ,,7472310,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
366,CPS_Early_Childhood_Portal_scrape.csv, Golden Gate Day Care Center,432 E. 134th Street ,,9287085,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
367,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - Pope John Paul II,4325 S. Richmond Ave. ,,5236161,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
368,CPS_Early_Childhood_Portal_scrape.csv," Jones Academy, Inc.",4344 S. Wentworth ,,3077507,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
369,CPS_Early_Childhood_Portal_scrape.csv," Fairyland Nursery School, Inc.",4350 N. Milwaukee ,,7251246,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
370,CPS_Early_Childhood_Portal_scrape.csv, Hull House Assn. LeClaire Hearst Ryder,4410 S. LaPorte ,,7670925,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
371,CPS_Early_Childhood_Portal_scrape.csv, Kiddy Kare Preschools Kiddy Kare I,4444 S. Kedzie ,,2476642,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
372,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association Uptown Center,4520 N. Beacon ,,5613500,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
373,CPS_Early_Childhood_Portal_scrape.csv, St. Paul Church of God in Christ-Chaney Ford Child Care Center,4526 S. Wabash ,,2858721,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
374,CPS_Early_Childhood_Portal_scrape.csv, Chicago Youth Centers Roseland,461 E. 111th Street ,,4684405,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
375,CPS_Early_Childhood_Portal_scrape.csv, Home of Life Just for You,4647 W. Washington ,,6268655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
376,CPS_Early_Childhood_Portal_scrape.csv, Home of Life II,4650 W. Madison ,,6268655,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
377,CPS_Early_Childhood_Portal_scrape.csv, Christopher House Uptown,4701 N. Winthrop ,,7694540,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
378,CPS_Early_Childhood_Portal_scrape.csv, Creative Mansion Children?s Academy,4745 S. Ellis ,,2686066,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
379,CPS_Early_Childhood_Portal_scrape.csv, First Start Child Care Academy,4753-59 W. Washington ,,3794928,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
380,CPS_Early_Childhood_Portal_scrape.csv, Hull House Association Lincoln Square,4754 N. Leavitt ,,8789651,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
381,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities - St. Joseph,4800 S. Paulina ,,9272524,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
382,CPS_Early_Childhood_Portal_scrape.csv, Archdiocese of Chicago - St. Thomas of Canterbury,4827 N. Kenmore ,,2810018,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
383,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services Winthrop,4848 N. Winthrop ,,8783210,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
384,CPS_Early_Childhood_Portal_scrape.csv, Ravenswood Community Child Care,4908 N. Damen ,,2714495,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
385,CPS_Early_Childhood_Portal_scrape.csv, Firman Pre-School East,4910 S. DR MARTIN LUTHER KING JRDrive ,,3732083,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
386,CPS_Early_Childhood_Portal_scrape.csv, Hull House Assn. Parkway,500 E. 67th Street ,,4931306,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
387,CPS_Early_Childhood_Portal_scrape.csv, Salvation Army Columbus Park,500 S. Central ,,9214162,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
388,CPS_Early_Childhood_Portal_scrape.csv, Children?s House - Lake Meadows,501 East 32nd Street ,,2252223,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
389,CPS_Early_Childhood_Portal_scrape.csv, Ounce of Prevention Fund Educare,5044 S. Wabash ,,9242334,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
390,CPS_Early_Childhood_Portal_scrape.csv, South East Asia Center Broadway,5120 N. Broadway ,,9890960,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
391,CPS_Early_Childhood_Portal_scrape.csv," All About Kids Learning Academy, Inc.",514 E. 75th St. ,,2555530,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
392,CPS_Early_Childhood_Portal_scrape.csv, Kids Hope United - CDC,5144 N. Lakewood ,,3245612,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
393,CPS_Early_Childhood_Portal_scrape.csv, North Kenwood Day Care Center,516-18 E. 43rd St ,,2682223,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
394,CPS_Early_Childhood_Portal_scrape.csv," Teddy Bear Nursery School, Inc. V",5160 S. Pulaski ,,2847030,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
395,CPS_Early_Childhood_Portal_scrape.csv," Whiz Kids Nursery Center, Inc.",518 W. 103rd St. ,,2339445,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
396,CPS_Early_Childhood_Portal_scrape.csv, Young Achievers,520 E. 79th ,,2639688,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
397,CPS_Early_Childhood_Portal_scrape.csv, Rachel's Learning Center - Austin,5242 W. North Ave. ,,2371444,,Community Partnerships,"8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
